Age,Income,Loan_Amount,Credit_Score,Months_Employed,Num_Credit_Lines,Interest_Rate,Loan_Term,Debt_Income_Ratio,Education,Employment_Type,Marital_Status,Has_Mortgage,Has_Dependents,Loan_Purpose,Has_CoSigner,Defaulted,Loan_Income_ratio,Credit_score_Band,Age_band,Tenure_band
40,63289,107395,408,104,3,14.71,48,0.6,High School,Self-employed,Divorced,Yes,Yes,Auto,No,0,1.7,Poor,36-45,>5 years
49,103888,177546,666,70,3,24.34,60,0.33,High School,Full-time,Divorced,No,Yes,Auto,No,0,1.71,Fair,46-60,>5 years
40,42121,225268,509,90,1,23.05,48,0.74,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0,5.35,Poor,36-45,>5 years
51,120234,196808,539,42,4,4.69,36,0.35,High School,Self-employed,Married,Yes,Yes,Business,Yes,0,1.64,Poor,46-60,3-5 years
58,113222,109732,727,6,4,20.14,24,0.25,High School,Part-time,Divorced,Yes,Yes,Business,Yes,0,0.97,Good,46-60,<1 year
36,110985,11373,352,84,2,20.2,24,0.42,Master's,Full-time,Married,No,No,Home,Yes,0,0.1,Poor,36-45,>5 years
19,17874,75227,753,101,4,23.51,60,0.36,PhD,Unemployed,Single,No,No,Business,No,0,4.21,Very Good,<25,>5 years
68,105571,218571,617,97,4,21.63,36,0.31,PhD,Full-time,Married,No,No,Other,Yes,0,2.07,Fair,>60,>5 years
19,123941,71526,776,74,4,16.85,60,0.45,Master's,Part-time,Divorced,Yes,Yes,Other,No,0,0.58,Very Good,<25,>5 years
32,123973,31901,722,86,3,10.18,48,0.59,PhD,Self-employed,Divorced,No,No,Home,No,0,0.26,Good,25-35 ,>5 years
38,35621,215163,304,119,4,18.31,24,0.61,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,0,6.04,Poor,36-45,>5 years
52,70361,80681,737,99,4,21.73,12,0.16,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0,1.15,Good,46-60,>5 years
22,141754,109351,544,8,4,19.71,24,0.58,High School,Self-employed,Married,Yes,Yes,Other,No,1,0.77,Poor,<25,<1 year
60,29048,177351,830,117,3,11.51,48,0.45,PhD,Unemployed,Single,Yes,Yes,Home,Yes,0,6.11,Excellent,46-60,>5 years
44,82666,80324,429,68,1,17.13,24,0.57,PhD,Part-time,Divorced,No,No,Education,Yes,0,0.97,Poor,36-45,>5 years
41,50304,61763,336,97,3,19.26,36,0.27,High School,Full-time,Married,Yes,No,Auto,Yes,0,1.23,Poor,36-45,>5 years
24,122438,239020,761,112,2,15.72,60,0.52,Master's,Full-time,Married,Yes,Yes,Other,Yes,0,1.95,Very Good,<25,>5 years
23,25439,221931,591,90,1,13.59,12,0.27,High School,Self-employed,Divorced,No,No,Home,No,1,8.72,Fair,<25,>5 years
63,107909,128065,836,96,4,9.54,60,0.18,PhD,Self-employed,Married,Yes,No,Home,No,0,1.19,Excellent,>60,>5 years
50,75631,152605,735,50,4,17.91,12,0.76,Bachelor's,Part-time,Divorced,No,No,Education,No,0,2.02,Good,46-60,3-5 years
66,57590,67415,561,68,4,8.11,24,0.76,PhD,Unemployed,Married,Yes,Yes,Home,No,0,1.17,Poor,>60,>5 years
34,129215,178894,668,105,1,10.86,48,0.7,High School,Full-time,Single,Yes,No,Other,Yes,0,1.38,Fair,25-35 ,>5 years
63,125135,82347,395,87,4,9.5,24,0.13,High School,Part-time,Single,Yes,No,Other,Yes,0,0.66,Poor,>60,>5 years
59,16953,19790,422,90,3,8.75,12,0.71,PhD,Unemployed,Married,No,No,Business,No,0,1.17,Poor,46-60,>5 years
47,132879,104168,841,75,2,16.5,12,0.75,High School,Part-time,Single,Yes,Yes,Home,No,0,0.78,Excellent,46-60,>5 years
25,87214,85179,720,70,3,14.58,24,0.67,High School,Part-time,Married,No,No,Home,Yes,0,0.98,Good,25-35 ,>5 years
57,84827,248313,639,79,1,6.45,60,0.6,High School,Self-employed,Divorced,No,Yes,Auto,No,0,2.93,Fair,46-60,>5 years
63,65454,17598,422,69,3,8.93,12,0.65,PhD,Full-time,Divorced,No,No,Education,No,0,0.27,Poor,>60,>5 years
24,21903,233975,561,81,2,7.71,48,0.62,PhD,Part-time,Divorced,No,Yes,Other,Yes,0,10.68,Poor,<25,>5 years
23,87803,55650,414,105,1,8.07,60,0.83,Bachelor's,Part-time,Divorced,No,No,Auto,No,0,0.63,Poor,<25,>5 years
21,127436,145119,331,111,1,18.8,48,0.73,Master's,Self-employed,Married,No,No,Auto,Yes,0,1.14,Poor,<25,>5 years
18,83818,136834,599,112,4,6.26,48,0.13,Master's,Self-employed,Married,No,No,Other,No,0,1.63,Fair,<25,>5 years
32,47336,231506,390,90,2,12.05,60,0.25,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,0,4.89,Poor,25-35 ,>5 years
48,98019,162894,807,103,2,23.79,36,0.39,High School,Part-time,Divorced,Yes,No,Education,No,0,1.66,Excellent,46-60,>5 years
42,29393,233794,689,33,4,6.2,12,0.2,Bachelor's,Full-time,Single,Yes,No,Home,Yes,0,7.95,Good,36-45,1-3 years
64,59175,210827,707,15,2,11.71,36,0.38,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,0,3.56,Good,>60,1-3 years
50,81378,112618,455,115,1,8.37,48,0.4,Master's,Unemployed,Married,Yes,No,Other,Yes,0,1.38,Poor,46-60,>5 years
69,116981,186531,560,40,2,13.55,36,0.14,Master's,Part-time,Single,Yes,Yes,Auto,Yes,0,1.59,Poor,>60,3-5 years
52,74363,188318,741,64,2,16.87,60,0.22,Master's,Unemployed,Married,Yes,No,Other,No,0,2.53,Very Good,46-60,>5 years
22,94465,123731,683,101,2,7.68,24,0.14,Master's,Part-time,Divorced,No,No,Auto,Yes,0,1.31,Good,<25,>5 years
22,128055,130008,525,108,2,11.73,24,0.82,Bachelor's,Part-time,Married,Yes,No,Auto,No,0,1.02,Poor,<25,>5 years
53,17617,211499,821,52,3,22.42,12,0.14,High School,Self-employed,Single,Yes,No,Home,No,1,12.01,Excellent,46-60,3-5 years
34,49242,49584,326,98,1,19.06,24,0.11,Master's,Self-employed,Single,No,No,Other,No,0,1.01,Poor,25-35 ,>5 years
69,34442,209184,523,40,2,8.2,36,0.35,PhD,Unemployed,Divorced,Yes,No,Business,Yes,1,6.07,Poor,>60,3-5 years
31,21878,189827,640,106,1,12.35,36,0.29,Master's,Part-time,Married,Yes,Yes,Other,Yes,0,8.68,Fair,25-35 ,>5 years
46,28374,181507,479,59,2,22.84,48,0.18,PhD,Full-time,Married,No,No,Auto,No,0,6.4,Poor,46-60,3-5 years
25,26107,192433,803,0,1,12.1,12,0.41,High School,Unemployed,Single,Yes,Yes,Education,Yes,1,7.37,Excellent,25-35 ,<1 year
51,98715,174734,832,60,2,17.5,36,0.73,PhD,Part-time,Single,Yes,No,Other,No,0,1.77,Excellent,46-60,#N/A
57,30835,48816,807,101,4,23.47,24,0.75,High School,Self-employed,Single,Yes,Yes,Other,No,0,1.58,Excellent,46-60,>5 years
18,123972,20548,807,36,4,24.13,12,0.59,High School,Part-time,Divorced,No,No,Other,Yes,0,0.17,Excellent,<25,1-3 years
46,115047,212716,662,68,1,20.08,48,0.67,High School,Unemployed,Divorced,No,No,Business,No,0,1.85,Fair,46-60,>5 years
53,71668,142736,610,100,2,8.09,60,0.8,Master's,Unemployed,Single,No,No,Other,Yes,0,1.99,Fair,46-60,>5 years
68,91045,84086,365,58,4,23.15,48,0.15,Master's,Unemployed,Divorced,No,Yes,Home,No,0,0.92,Poor,>60,3-5 years
54,94288,185259,722,2,4,12.04,60,0.66,High School,Full-time,Single,Yes,No,Education,No,0,1.96,Good,46-60,<1 year
46,29067,8601,766,88,3,24.9,24,0.59,Bachelor's,Part-time,Married,No,No,Other,Yes,0,0.3,Very Good,46-60,>5 years
22,137706,125764,427,41,1,8.31,60,0.22,PhD,Unemployed,Single,Yes,Yes,Auto,No,0,0.91,Poor,<25,3-5 years
49,113456,88805,367,13,3,16.32,24,0.39,High School,Part-time,Single,No,No,Other,No,0,0.78,Poor,46-60,1-3 years
69,16675,244831,772,95,3,16.42,60,0.14,Bachelor's,Self-employed,Divorced,Yes,No,Auto,Yes,0,14.68,Very Good,>60,>5 years
41,22900,8855,719,0,1,4.35,60,0.56,High School,Part-time,Married,No,Yes,Home,No,0,0.39,Good,36-45,<1 year
36,142669,54077,821,56,3,24.16,36,0.79,Master's,Part-time,Single,Yes,Yes,Other,Yes,1,0.38,Excellent,36-45,3-5 years
29,140138,48778,423,26,4,24.53,36,0.69,Master's,Full-time,Single,Yes,Yes,Business,Yes,1,0.35,Poor,25-35 ,1-3 years
69,97474,218574,579,36,3,11.78,36,0.44,Master's,Unemployed,Single,No,Yes,Auto,Yes,0,2.24,Poor,>60,1-3 years
18,97904,131096,361,109,2,12.17,36,0.14,High School,Self-employed,Divorced,Yes,Yes,Auto,No,0,1.34,Poor,<25,>5 years
24,39530,189311,793,116,2,20.41,36,0.61,High School,Self-employed,Single,No,Yes,Auto,No,0,4.79,Very Good,<25,>5 years
34,88847,132392,524,4,2,3.72,60,0.32,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,No,0,1.49,Poor,25-35 ,<1 year
51,106647,15436,528,15,1,7.14,12,0.52,High School,Part-time,Single,No,Yes,Auto,No,0,0.14,Poor,46-60,1-3 years
60,120545,192404,782,20,3,23.33,60,0.54,Master's,Unemployed,Divorced,Yes,Yes,Other,Yes,1,1.6,Very Good,46-60,1-3 years
24,121065,196958,581,13,3,19.31,24,0.12,Master's,Unemployed,Divorced,Yes,No,Business,Yes,0,1.63,Fair,<25,1-3 years
34,41059,10998,648,21,1,16.17,60,0.33,PhD,Full-time,Single,Yes,Yes,Business,No,0,0.27,Fair,25-35 ,1-3 years
20,97962,59699,599,37,3,7.21,48,0.21,High School,Unemployed,Divorced,Yes,No,Home,No,0,0.61,Fair,<25,3-5 years
46,36393,51556,634,13,4,9.59,24,0.48,High School,Unemployed,Married,No,Yes,Business,Yes,0,1.42,Fair,46-60,1-3 years
39,66801,221980,558,54,3,12.01,36,0.57,PhD,Full-time,Single,No,Yes,Auto,No,0,3.32,Poor,36-45,3-5 years
55,129375,187392,632,87,3,5,60,0.61,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0,1.45,Fair,46-60,>5 years
60,38523,100998,389,27,1,19.17,60,0.32,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0,2.62,Poor,46-60,1-3 years
46,16443,179734,560,76,1,6.64,12,0.38,High School,Unemployed,Divorced,No,No,Business,Yes,0,10.93,Poor,46-60,>5 years
67,148862,9499,686,7,4,7.11,60,0.14,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,1,0.06,Good,>60,<1 year
67,131150,96312,626,104,1,10.17,48,0.71,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,0,0.73,Fair,>60,>5 years
59,147695,201119,374,4,1,3.86,12,0.88,PhD,Unemployed,Single,No,No,Home,No,0,1.36,Poor,46-60,<1 year
22,140290,109066,541,43,4,21.72,36,0.66,Bachelor's,Full-time,Married,No,No,Other,No,1,0.78,Poor,<25,3-5 years
47,19903,56924,422,8,1,13.32,36,0.67,Bachelor's,Unemployed,Divorced,Yes,No,Education,Yes,0,2.86,Poor,46-60,<1 year
40,83971,104634,508,11,3,24.94,48,0.24,High School,Part-time,Divorced,Yes,No,Business,No,0,1.25,Poor,36-45,<1 year
38,92026,135051,680,11,3,20.81,36,0.35,High School,Full-time,Single,Yes,No,Education,No,0,1.47,Good,36-45,<1 year
43,18948,21090,530,7,1,7.07,48,0.48,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,Yes,0,1.11,Poor,36-45,<1 year
64,36064,183773,711,56,2,16.78,12,0.63,PhD,Full-time,Divorced,No,No,Auto,No,0,5.1,Good,>60,3-5 years
38,110653,233371,515,8,4,11.36,48,0.15,High School,Full-time,Single,No,Yes,Business,No,0,2.11,Poor,36-45,<1 year
37,45772,136283,611,27,1,21.83,48,0.71,High School,Part-time,Single,Yes,No,Other,No,1,2.98,Fair,36-45,1-3 years
40,59742,190080,646,98,3,5.87,60,0.7,PhD,Part-time,Married,No,No,Home,Yes,0,3.18,Fair,36-45,>5 years
21,119616,185766,439,47,1,10.08,24,0.49,PhD,Full-time,Single,No,No,Home,No,0,1.55,Poor,<25,3-5 years
38,67244,71464,533,15,4,9.02,36,0.2,Bachelor's,Full-time,Divorced,Yes,No,Business,Yes,0,1.06,Poor,36-45,1-3 years
38,125058,230048,510,37,4,24.53,24,0.7,High School,Full-time,Divorced,Yes,No,Business,No,0,1.84,Poor,36-45,3-5 years
18,126510,181728,805,102,1,13.12,24,0.73,PhD,Self-employed,Married,No,No,Other,Yes,0,1.44,Excellent,<25,>5 years
32,141471,61976,327,51,3,15.96,60,0.55,High School,Full-time,Single,Yes,No,Home,Yes,0,0.44,Poor,25-35 ,3-5 years
34,22683,72831,401,64,3,8.13,48,0.84,High School,Self-employed,Married,No,No,Education,Yes,0,3.21,Poor,25-35 ,>5 years
68,92722,141949,468,57,4,23.6,48,0.83,Master's,Unemployed,Single,No,No,Home,No,0,1.53,Poor,>60,3-5 years
31,92369,7408,393,4,1,9.59,60,0.87,Master's,Unemployed,Divorced,Yes,No,Business,No,1,0.08,Poor,25-35 ,<1 year
36,39245,109772,768,68,2,19.74,60,0.16,Bachelor's,Part-time,Single,No,Yes,Education,No,0,2.8,Very Good,36-45,>5 years
67,80016,51126,477,39,3,19.23,48,0.68,Master's,Part-time,Married,No,Yes,Education,No,0,0.64,Poor,>60,3-5 years
51,95575,237894,386,113,1,13.84,60,0.76,PhD,Part-time,Divorced,Yes,No,Education,No,0,2.49,Poor,46-60,>5 years
23,146530,62257,685,58,3,11.14,48,0.85,Master's,Self-employed,Married,Yes,No,Home,No,0,0.42,Good,<25,3-5 years
62,132288,147623,521,107,1,11.73,24,0.54,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0,1.12,Poor,>60,>5 years
66,146019,66014,828,110,3,6.54,36,0.1,Master's,Part-time,Divorced,Yes,No,Home,Yes,0,0.45,Excellent,>60,>5 years
23,41546,226316,522,95,3,9.19,60,0.7,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0,5.45,Poor,<25,>5 years
22,37992,158814,682,79,4,22.9,60,0.18,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0,4.18,Good,<25,>5 years
24,48300,38284,470,65,1,16.27,12,0.35,High School,Self-employed,Divorced,Yes,No,Business,No,0,0.79,Poor,<25,>5 years
50,33924,60186,777,103,4,10.28,24,0.61,High School,Self-employed,Divorced,Yes,Yes,Education,No,0,1.77,Very Good,46-60,>5 years
30,137021,151845,849,78,2,16.6,48,0.57,Master's,Unemployed,Single,Yes,No,Auto,No,0,1.11,Excellent,25-35 ,>5 years
68,131554,197516,404,55,4,9.69,60,0.87,PhD,Unemployed,Single,Yes,No,Auto,Yes,0,1.5,Poor,>60,3-5 years
18,62987,70901,405,66,1,9.75,36,0.52,PhD,Unemployed,Married,Yes,Yes,Home,Yes,0,1.13,Poor,<25,>5 years
30,121787,114883,501,7,1,6.11,12,0.7,High School,Full-time,Married,Yes,No,Auto,Yes,1,0.94,Poor,25-35 ,<1 year
60,85255,21201,807,3,2,17.72,12,0.17,High School,Full-time,Divorced,No,No,Other,Yes,0,0.25,Excellent,46-60,<1 year
44,88046,85135,840,58,1,7.53,36,0.5,Master's,Part-time,Divorced,Yes,No,Other,No,0,0.97,Excellent,36-45,3-5 years
24,133470,112120,713,36,4,6.57,24,0.31,High School,Self-employed,Single,No,Yes,Auto,No,1,0.84,Good,<25,1-3 years
69,108338,123944,794,45,4,8.27,36,0.87,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,0,1.14,Very Good,>60,3-5 years
20,41465,228090,577,41,1,5.36,36,0.83,High School,Unemployed,Single,No,No,Education,Yes,1,5.5,Poor,<25,3-5 years
42,55716,71859,649,55,2,20.72,48,0.21,PhD,Full-time,Married,Yes,Yes,Auto,No,0,1.29,Fair,36-45,3-5 years
50,50719,130604,520,17,3,19.68,48,0.63,High School,Self-employed,Divorced,Yes,No,Business,Yes,1,2.58,Poor,46-60,1-3 years
57,79037,144351,768,5,4,8.92,24,0.27,PhD,Part-time,Single,No,No,Education,Yes,0,1.83,Very Good,46-60,<1 year
34,26407,6501,782,70,2,15.2,24,0.18,PhD,Unemployed,Divorced,No,No,Business,Yes,1,0.25,Very Good,25-35 ,>5 years
62,91895,202650,793,69,2,13.12,36,0.66,High School,Unemployed,Married,No,No,Education,No,0,2.21,Very Good,>60,>5 years
31,31735,33035,715,119,1,23.25,60,0.79,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,1,1.04,Good,25-35 ,>5 years
54,109164,120225,829,35,3,2.12,12,0.44,PhD,Full-time,Married,Yes,Yes,Other,No,0,1.1,Excellent,46-60,1-3 years
40,37484,160656,325,77,1,7.07,36,0.35,High School,Full-time,Single,Yes,No,Education,Yes,0,4.29,Poor,36-45,>5 years
41,148149,247962,338,39,1,19.84,48,0.88,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0,1.67,Poor,36-45,3-5 years
46,106853,211138,838,34,3,23.52,60,0.38,Bachelor's,Full-time,Married,No,No,Home,Yes,0,1.98,Excellent,46-60,1-3 years
55,55334,227992,737,116,4,19.21,36,0.88,PhD,Full-time,Single,Yes,No,Other,No,0,4.12,Good,46-60,>5 years
44,27601,104228,699,97,1,22.06,60,0.59,Bachelor's,Unemployed,Married,Yes,Yes,Auto,Yes,0,3.78,Good,36-45,>5 years
55,146731,102309,655,54,3,9.37,36,0.5,Bachelor's,Unemployed,Single,No,No,Other,No,1,0.7,Fair,46-60,3-5 years
57,107980,231153,359,99,4,6.62,36,0.33,Bachelor's,Full-time,Married,No,No,Education,No,0,2.14,Poor,46-60,>5 years
62,57416,202504,353,100,3,3.03,48,0.73,PhD,Part-time,Single,Yes,No,Home,Yes,0,3.53,Poor,>60,>5 years
67,17468,147899,301,97,4,12.82,36,0.49,High School,Full-time,Married,No,Yes,Other,Yes,0,8.47,Poor,>60,>5 years
40,92384,88910,438,103,4,13.16,24,0.56,Master's,Full-time,Married,Yes,No,Other,No,0,0.96,Poor,36-45,>5 years
48,120772,63651,516,14,4,2.92,60,0.85,High School,Unemployed,Single,Yes,No,Other,Yes,0,0.53,Poor,46-60,1-3 years
53,124662,30467,695,23,2,24.64,36,0.61,PhD,Self-employed,Married,No,Yes,Auto,Yes,0,0.24,Good,46-60,1-3 years
34,32214,49166,448,77,2,2.42,60,0.19,Master's,Unemployed,Single,Yes,No,Home,No,0,1.53,Poor,25-35 ,>5 years
54,87084,13311,458,91,2,17.28,24,0.43,High School,Self-employed,Married,No,Yes,Business,No,0,0.15,Poor,46-60,>5 years
20,35186,189123,330,18,3,17.92,36,0.85,High School,Full-time,Married,No,Yes,Auto,Yes,0,5.37,Poor,<25,1-3 years
53,124941,216794,368,35,4,19.7,60,0.21,Master's,Full-time,Divorced,Yes,No,Business,No,0,1.74,Poor,46-60,1-3 years
22,95462,127594,322,58,2,21.96,24,0.59,Bachelor's,Unemployed,Married,No,Yes,Other,No,0,1.34,Poor,<25,3-5 years
63,96087,178298,747,117,1,21.77,24,0.54,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0,1.86,Very Good,>60,>5 years
32,51413,168541,588,14,3,10.52,12,0.17,PhD,Full-time,Single,No,Yes,Education,Yes,0,3.28,Fair,25-35 ,1-3 years
69,16807,43386,775,29,3,22.76,24,0.27,High School,Part-time,Married,No,No,Auto,No,0,2.58,Very Good,>60,1-3 years
66,102663,230625,450,33,3,19.85,60,0.24,High School,Unemployed,Single,Yes,Yes,Business,No,0,2.25,Poor,>60,1-3 years
23,69658,129202,745,68,1,17.27,12,0.52,PhD,Part-time,Divorced,Yes,No,Education,No,0,1.85,Very Good,<25,>5 years
27,134389,189524,756,35,2,19.77,36,0.32,PhD,Full-time,Divorced,Yes,No,Other,Yes,0,1.41,Very Good,25-35 ,1-3 years
49,55763,171400,424,68,1,23.86,60,0.57,Bachelor's,Self-employed,Married,No,Yes,Education,Yes,0,3.07,Poor,46-60,>5 years
40,104262,238821,368,80,2,16.98,60,0.32,High School,Part-time,Married,No,No,Auto,No,0,2.29,Poor,36-45,>5 years
65,62858,11956,448,82,1,4.81,24,0.14,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0,0.19,Poor,>60,>5 years
34,49290,15148,547,113,4,14.75,24,0.5,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0,0.31,Poor,25-35 ,>5 years
63,105700,46456,635,91,4,9.73,12,0.89,High School,Full-time,Single,Yes,Yes,Education,Yes,0,0.44,Fair,>60,>5 years
37,59898,175485,482,17,1,23.15,48,0.22,High School,Part-time,Married,No,No,Other,Yes,0,2.93,Poor,36-45,1-3 years
61,17392,81386,476,85,3,14.67,48,0.3,Master's,Full-time,Married,Yes,Yes,Auto,Yes,0,4.68,Poor,>60,>5 years
58,34014,95718,789,99,1,7.7,12,0.17,PhD,Full-time,Married,No,No,Auto,No,0,2.81,Very Good,46-60,>5 years
32,57757,139971,805,46,3,23.51,48,0.62,PhD,Unemployed,Married,Yes,No,Education,No,0,2.42,Excellent,25-35 ,3-5 years
61,130614,51769,548,107,4,6.09,24,0.51,Master's,Full-time,Divorced,No,Yes,Home,No,0,0.4,Poor,>60,>5 years
63,87963,126180,409,103,2,7.3,36,0.66,High School,Self-employed,Single,Yes,No,Business,No,0,1.43,Poor,>60,>5 years
39,134160,150607,410,3,3,21.9,60,0.71,Bachelor's,Self-employed,Divorced,No,Yes,Business,Yes,0,1.12,Poor,36-45,<1 year
67,77354,137218,822,38,4,15.57,24,0.52,High School,Unemployed,Divorced,Yes,No,Home,Yes,0,1.77,Excellent,>60,3-5 years
69,139891,208800,491,96,1,16.49,60,0.45,Bachelor's,Unemployed,Single,No,No,Home,Yes,0,1.49,Poor,>60,>5 years
23,29923,12291,507,22,2,18.31,24,0.81,PhD,Part-time,Married,Yes,No,Education,Yes,0,0.41,Poor,<25,1-3 years
21,68606,98336,696,101,3,23.99,24,0.3,Bachelor's,Unemployed,Divorced,No,Yes,Home,Yes,0,1.43,Good,<25,>5 years
40,27158,59642,569,22,3,9.95,12,0.57,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,0,2.2,Poor,36-45,1-3 years
61,41144,54540,624,35,2,14.88,60,0.85,High School,Part-time,Divorced,No,No,Business,Yes,0,1.33,Fair,>60,1-3 years
62,106677,15604,359,70,2,4.63,12,0.49,High School,Unemployed,Divorced,Yes,No,Business,No,0,0.15,Poor,>60,>5 years
36,123332,62383,383,38,3,24.03,24,0.52,Master's,Self-employed,Single,No,Yes,Business,No,0,0.51,Poor,36-45,3-5 years
62,124480,176198,325,40,3,8.48,36,0.53,Bachelor's,Unemployed,Divorced,No,No,Business,No,0,1.42,Poor,>60,3-5 years
48,64275,203833,843,107,2,4.16,48,0.28,High School,Unemployed,Single,No,Yes,Auto,Yes,0,3.17,Excellent,46-60,>5 years
61,58586,206074,431,31,4,22.11,48,0.33,PhD,Self-employed,Divorced,No,No,Business,No,0,3.52,Poor,>60,1-3 years
69,55953,145503,407,99,4,9.28,36,0.28,Bachelor's,Unemployed,Divorced,No,No,Business,No,0,2.6,Poor,>60,>5 years
20,81893,195159,655,106,1,15.69,12,0.82,Bachelor's,Self-employed,Single,No,Yes,Other,No,0,2.38,Fair,<25,>5 years
45,56909,78395,345,11,4,21.32,24,0.47,Bachelor's,Self-employed,Single,Yes,No,Education,No,0,1.38,Poor,36-45,<1 year
20,32252,73657,453,46,1,14.62,48,0.16,PhD,Part-time,Divorced,No,Yes,Home,No,0,2.28,Poor,<25,3-5 years
31,109681,81463,696,6,2,13.22,60,0.5,High School,Self-employed,Married,Yes,No,Auto,No,0,0.74,Good,25-35 ,<1 year
35,125107,113697,459,15,2,13.26,48,0.4,Bachelor's,Full-time,Married,No,No,Auto,No,0,0.91,Poor,25-35 ,1-3 years
44,100459,198756,707,97,2,24.67,12,0.1,Master's,Part-time,Married,No,Yes,Auto,Yes,0,1.98,Good,36-45,>5 years
68,112515,245939,602,36,4,18.84,12,0.44,PhD,Unemployed,Married,No,Yes,Education,Yes,0,2.19,Fair,>60,1-3 years
27,41279,123694,622,81,2,4.19,12,0.4,Bachelor's,Part-time,Married,No,Yes,Other,No,0,3,Fair,25-35 ,>5 years
66,49681,55264,520,100,2,11.24,60,0.64,High School,Full-time,Divorced,Yes,No,Other,Yes,0,1.11,Poor,>60,>5 years
32,50293,159082,548,36,3,24.84,36,0.72,High School,Full-time,Married,Yes,Yes,Auto,No,0,3.16,Poor,25-35 ,1-3 years
36,50790,77214,817,42,1,4.58,24,0.41,High School,Unemployed,Married,No,Yes,Education,No,0,1.52,Excellent,36-45,3-5 years
26,117576,73452,840,86,3,3.45,48,0.53,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0,0.62,Excellent,25-35 ,>5 years
21,30411,67356,374,94,4,19.92,60,0.89,PhD,Unemployed,Single,Yes,Yes,Auto,No,1,2.21,Poor,<25,>5 years
32,120374,226725,678,114,3,21.25,48,0.58,High School,Self-employed,Divorced,Yes,Yes,Education,No,1,1.88,Good,25-35 ,>5 years
68,16656,103075,634,97,3,6.15,36,0.43,Bachelor's,Unemployed,Single,No,No,Auto,No,0,6.19,Fair,>60,>5 years
65,60617,225054,674,53,3,5.23,36,0.45,High School,Self-employed,Married,Yes,No,Business,No,0,3.71,Good,>60,3-5 years
25,119402,236311,361,100,3,19.49,48,0.74,PhD,Unemployed,Single,No,Yes,Business,Yes,0,1.98,Poor,25-35 ,>5 years
66,107162,177183,368,38,4,23.53,36,0.11,High School,Part-time,Single,Yes,Yes,Education,Yes,0,1.65,Poor,>60,3-5 years
18,55038,92534,836,76,2,10.48,60,0.21,High School,Full-time,Married,No,No,Education,No,0,1.68,Excellent,<25,>5 years
24,107094,131520,358,19,2,7.29,36,0.64,High School,Part-time,Divorced,No,No,Home,Yes,0,1.23,Poor,<25,1-3 years
48,69503,229509,367,12,3,17.31,36,0.37,Bachelor's,Full-time,Married,Yes,No,Home,No,0,3.3,Poor,46-60,1-3 years
35,96181,122648,780,35,4,23.27,12,0.88,Master's,Self-employed,Divorced,Yes,Yes,Education,Yes,0,1.28,Very Good,25-35 ,1-3 years
29,93691,196785,691,3,1,18,60,0.55,PhD,Self-employed,Divorced,No,Yes,Auto,No,0,2.1,Good,25-35 ,<1 year
65,78022,82930,662,12,2,3.24,60,0.16,Master's,Unemployed,Single,No,No,Business,No,0,1.06,Fair,>60,1-3 years
47,110059,89804,554,115,3,5.36,12,0.88,Master's,Unemployed,Married,Yes,Yes,Education,No,0,0.82,Poor,46-60,>5 years
50,42427,244623,397,109,4,4.88,60,0.45,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,0,5.77,Poor,46-60,>5 years
64,84699,67977,370,62,2,23.61,48,0.83,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,0,0.8,Poor,>60,>5 years
24,125506,129102,649,39,3,4.81,12,0.35,PhD,Full-time,Married,Yes,No,Education,No,0,1.03,Fair,<25,3-5 years
45,75626,244537,786,14,4,19.36,24,0.57,Master's,Full-time,Divorced,Yes,No,Other,No,0,3.23,Very Good,36-45,1-3 years
66,112078,142685,315,40,1,11.32,60,0.61,High School,Full-time,Single,Yes,No,Education,Yes,0,1.27,Poor,>60,3-5 years
20,25986,137322,585,3,3,15.84,24,0.41,High School,Part-time,Married,No,No,Business,No,1,5.28,Fair,<25,<1 year
60,139558,48017,648,31,2,19.96,12,0.36,High School,Self-employed,Divorced,Yes,No,Auto,Yes,0,0.34,Fair,46-60,1-3 years
